,counts,words,translations
51779,56,jago,Jago
51780,56,siegmund,siegmund
51781,56,prurient,lüstern
51782,56,blachevelle,blachevelle
51783,56,unperturbed,unbeirrt
51784,56,godolphin,godolphin
51785,56,nullified,nullifiziert
51786,56,sano,sano
51787,56,troie,troie
51788,56,schape,schape
51789,56,carleton,carleton
51790,56,rationalistic,rationalistisch
51791,56,cibo,cibo
51792,56,rekh,rekh
51793,56,marcian,marcian
51794,56,tarras,tarras
51795,56,dumby,dumby
51796,56,findere,findere
51797,56,himalayan,himalayan
51798,56,lagonda,lagonda
51799,56,andmore,undmehr
51800,56,innovators,Innovatoren
51801,56,jellyfish,quallen
51802,56,radiology,radiologie
51803,56,irty,irty
51804,56,abutted,anliegend
51805,56,hunnish,hunnisch
51806,56,annalist,Annalist
51807,56,anhalt,anhalt
51808,56,nibelungenlied,nibelungenlied
51809,56,lugs,lugs
51810,56,laurus,laurus
51811,56,rfcs,rfcs
51812,56,nightdress,nachthemd
51813,56,glaive,glasiermesser
51814,56,rusk,Zwieback
51815,56,intersections,kreuzungen
51816,56,eurylochus,eurylochus
51817,56,mansfeld,mansfeld
51818,56,lucrecia,lucrecia
51819,56,simi,simi
51820,56,ciliated,Wimpertierchen
51821,56,pandect,pandect
51822,56,jellia,jellia
51823,56,cuius,cuius
51824,56,panics,Panik
51825,56,nobleman's,Edelmann
51826,56,rendit,rendit
51827,56,lacerate,zerfleischen
51828,56,nereus,nereus
51829,56,rankeillor,rankeillor
51830,56,taxpayers,Steuerzahler
51831,56,cerf,cerf
51832,56,curdie's,curdie's
51833,56,petrushka,petruschka
51834,56,carrousel,Karussell
51835,56,ecod,ecod
51836,56,remember'd,erinnern
51837,56,demos,demos
51838,56,dimmi,dimmi
51839,56,sheldrake,sheldrake
51840,56,d'albufex,d'albufex
51841,56,industrializing,Industrialisierung
51842,56,spermatic,spermatisch
51843,56,accus'd,angeklagt
51844,56,vermeil,vermeil
51845,56,cloyed,fusioniert
51846,56,tarantara,tarantara
51847,56,impugn,anklagen
51848,56,raut,raut
51849,56,wather,wetter
51850,56,possent,possent
51851,56,m'kenzie,m'kenzie
51852,56,mandat,Mandat
51853,56,twickenham,twickenham
51854,56,araby,araby
51855,56,shortsighted,kurzsichtig
51856,56,peruna,peruna
51857,56,wallah,wallah
51858,56,bunner,bunner
51859,56,opacity,undurchsichtig
51860,56,interweaving,Verflechtung
51861,56,bridger,bridger
51862,56,naphthalene,naphthalin
51863,56,flours,Mehle
51864,56,huius,huius
51865,56,impale,aufspießen
51866,56,wains,wains
51867,56,fitzroy,fitzroy
51868,56,antiqua,antiqua
51869,56,grk,grk
51870,56,elephant's,des Elefanten
51871,56,dazedly,benommen
51872,56,cupido,cupido
51873,56,weepe,weinen
51874,56,clots,Klumpen
51875,56,nickleby's,Nickleby's
51876,56,firm's,Firma
51877,56,sciatica,Ischias
51878,56,pustules,Pusteln
51879,56,acquittance,Freispruch
51880,56,divino,divino
51881,56,annotation,Bemerkung
51882,56,yalbury,yalbury
51883,56,nuttall,nuttall
51884,56,lossage,lossage
51885,56,margolotte,margolotte
51886,56,pome,kuppel
51887,56,lording,lording
51888,56,aroness,aroness
51889,56,thady,thady
51890,56,walker's,Spaziergängerin
51891,56,abnormality,Abnormität
51892,56,ruggedness,Schroffheit
51893,56,alcoves,Nischen
51894,56,precipitancy,Überstürzung
51895,56,ferait,ferait
51896,56,plas,plas
51897,56,fest,fest
51898,56,fisher's,Fischers
51899,56,stele,stele
51900,56,menda,menda
51901,56,lesquels,lesquels
51902,56,shesaid,shesaid
51903,56,shaw's,Schaw's
51904,56,senado,senado
51905,56,mafeking,mafeking
51906,56,chilean,chilenisch
51907,56,inducted,eingeweiht
51908,56,yegor,jegor
51909,56,snowballs,schneebälle
51910,56,vindictives,rachsüchtig
51911,56,limhi,limhi
51912,56,pseu,pseu
51913,56,doyle's,Doyles
51914,56,pollination,bestäubung
51915,56,nighte,nächtlich
51916,56,oopon,Oopon
51917,56,grounde,boden
51918,56,forthat,weiter zu
51919,56,onseigneur,onseigneur
51920,56,ploughmen,Pflüger
51921,56,baptistine,baptistine
51922,56,arum,arum
51923,56,unlicensed,unlizensiert
51924,56,footboard,Trittbrett
51925,56,chlorides,Chloride
51926,56,cleombrotus,cleombrotus
51927,56,charlie's,charlie's
51928,56,groupings,gruppierungen
51929,56,scrofula,skrofula
51930,56,vintages,jahrgänge
51931,56,micronesian,mikronesisch
51932,56,salathiel,salathiel
51933,56,stanno,stanno
51934,56,laisois,laisois
51935,56,visconti,visconti
51936,56,vaut,vaut
51937,56,flagrantly,schamlos
51938,56,backer,Hintermann
51939,56,iolet,iolet
51940,56,meehawl,meehawl
51941,56,brahe,brahe
51942,56,whizz,zischen
51943,56,thesea,thesea
51944,56,miscalled,falsch genannt
51945,56,oul,unser
51946,56,ingegerd,ingegerd
51947,56,searchlights,Suchscheinwerfer
51948,56,retrospection,Rückblick
51949,56,unshod,unbeschuht
51950,56,unorthodox,unorthodox
51951,56,thar's,da ist
51952,56,snowdrift,schneeverwehung
51953,56,harris's,harris
51954,56,tiridates,tiridates
51955,56,reenforcement,Verstärkung
51956,56,tailoring,schneidern
51957,56,sago,sago
51958,56,bloomfield,bloomfield
51959,56,expiatory,sühne
51960,56,jobber,jobber
51961,56,yapping,kläffend
51962,56,devoureth,devoureth
51963,56,balzac's,Balzacs
51964,56,thereand,dort und
51965,56,martha's,Marthas
51966,56,prout,prout
51967,56,bethune,bethune
51968,56,bodiless,körperlos
51969,56,zeruiah,zeruiah
51970,56,thehead,thehead
51971,56,lasco,lasco
51972,56,swagman,swagman
51973,56,mazed,verwirrt
51974,56,gropes,tastet
51975,56,callin,anrufen
51976,56,iagoo,iagoo
51977,56,vvhich,vvdas
51978,56,multinational,multinationale
51979,56,maacha,maacha
51980,56,polluting,Verschmutzung
51981,56,levitical,levitisch
51982,56,elliptically,elliptisch
51983,56,vertebræ,vertebræ
51984,56,sloughs,schlammig
51985,56,cetacean,Wale
51986,56,tweet,tweet
51987,56,tagging,taggen
51988,56,supremest,supremest
51989,56,offa,offa
51990,56,egalite,egalite
51991,56,morphic,morphisch
51992,56,fiance,Verlobte
51993,56,brasses,brasses
51994,56,green's,Grünes
51995,56,legere,legere
51996,56,atthat,auf dieser
51997,56,bounder,grenze
51998,56,pueblos,pueblos
51999,56,briareus,briareus
52000,56,withme,mitme
52001,56,bist,bist
52002,56,appeare,erscheinen
52003,56,magsworth,magsworth
52004,56,syde,syde
52005,56,gerry,gerry
52006,56,donatists,donatisten
52007,56,andyou,andyou
52008,56,dispiriting,entmutigend
52009,56,wit's,witzig
52010,56,ferndale,ferndale
52011,56,troposcatter,troposcatter
52012,56,ilbrahim,ilbrahim
52013,56,maneuvering,manövrieren
52014,56,eopold,eopold
52015,56,pterodactyl,pterodactyl
52016,56,reddest,röteste
52017,56,foramen,foramen
52018,56,menservants,Herrenknechte
52019,56,appal,appal
52020,56,contexts,Kontexte
52021,56,krakatoa,krakatoa
52022,56,pash,pash
52023,55,tantrums,Wutanfälle
52024,55,dilly,dilly
52025,55,overthrows,stürzt
52026,55,fior,fior
52027,55,altrimenti,altrimenti
52028,55,antidotes,Antidote
52029,55,salter,salter
52030,55,commun,Gemeinschaft
52031,55,foreordained,vorherbestimmt
52032,55,incisor,Schneidezahn
52033,55,superciliously,hochmütig
52034,55,unappeasable,unanfechtbar
52035,55,doni,doni
52036,55,infamously,schändlich
52037,55,primaeval,uralt
52038,55,unarm,unarm
52039,55,wharfs,Werften
52040,55,foursquare,viereckig
52041,55,voke,voke
52042,55,benefactions,Wohltaten
52043,55,damson,Zwetschge
52044,55,airedale,airedale
52045,55,tierras,tierras
52046,55,wagered,gewettet
52047,55,inutile,inutile
52048,55,aldivia,aldivia
52049,55,senecas,senecas
52050,55,pustule,Pustel
52051,55,monahan,monahan
52052,55,hertz,hertz
52053,55,umm,umm
52054,55,elbourne,elbourne
52055,55,avantage,avantage
52056,55,movere,movere
52057,55,moina,moina
52058,55,balearic,balearen
52059,55,episcopacy,bischofsamt
52060,55,maidservants,dienstmädchen
52061,55,octobre,octobre
52062,55,veritas,veritas
52063,55,oakenrealm,eichenrealm
52064,55,perineum,perineum
52065,55,darnley,darnley
52066,55,metallurgical,metallurgisch
52067,55,buffoons,Possenreißer
52068,55,impulsiveness,impulsivität
52069,55,piecing,zusammensetzen
52070,55,cerebro,Zerebro
52071,55,osseous,knöchern
52072,55,phantis,phantis
52073,55,savvee,savvee
52074,55,leniently,milde
52075,55,misgives,gibt falsch
52076,55,strook,strook
52077,55,anoroc,anoroc
52078,55,rambures,rambures
52079,55,portfolios,Portfolios
52080,55,arrowy,pfeilartig
52081,55,huxley's,Huxleys
52082,55,stoically,stoisch
52083,55,strobik,strobik
52084,55,inwardness,Innerlichkeit
52085,55,sebastien,sebastien
52086,55,majestys,Majestäten
52087,55,tailless,schwanzlos
52088,55,a's,a's
52089,55,countree,countree
52090,55,sensitively,empfindlich
52091,55,erastus,erastus
52092,55,heliumite,Heliumit
52093,55,coerced,genötigt
52094,55,calor,Kalor
52095,55,spoleto,Spoleto
52096,55,routs,routs
52097,55,crucis,crucis
52098,55,aquitain,aquitain
52099,55,fabre,fabre
52100,55,peste,peste
52101,55,dutton,dutton
52102,55,clamorously,schreiend
52103,55,coops,coops
52104,55,casby,casby
52105,55,lubeck,lubeck
52106,55,beadles,wulstet
52107,55,harshest,schärfste
52108,55,garbled,verstümmelt
52109,55,intelligencer,Intelligenzler
52110,55,cule,kule
52111,55,bero,bero
52112,55,tabooed,tabuisiert
52113,55,misericordia,Misericordia
52114,55,propagandists,Propagandisten
52115,55,muhafazah,muhafazah
52116,55,curtseying,Knicksend
52117,55,scalpel,Skalpell
52118,55,cutty's,Cutty's
52119,55,zambo,zambo
52120,55,aerostation,aerostation
52121,55,colonnades,Kolonnaden
52122,55,dentis,dentis
52123,55,glazier,glaserei
52124,55,dandified,dandified
52125,55,nicaraguan,nicaraguanisch
52126,55,cresses,Kressen
52127,55,frazer,frazer
52128,55,powwow,powwow
52129,55,sicknesses,krankheiten
52130,55,misinformation,Fehlinformationen
52131,55,tascheron,tascheron
52132,55,enfolding,umhüllen
52133,55,snivel,Schluchzen
52134,55,danseuse,Tänzerin
52135,55,religionists,Religionisten
52136,55,lydie,lydie
52137,55,chalks,Kreiden
52138,55,bots,Bots
52139,55,dorgan,dorgan
52140,55,currish,currish
52141,55,catapults,Katapulte
52142,55,deliveries,lieferungen
52143,55,fancy's,Phantasie
52144,55,syntactic,syntaktische
52145,55,amory's,Amorys
52146,55,weaning,Entwöhnung
52147,55,tyde,tyde
52148,55,dreariest,dreariest
52149,55,sistine,sistine
52150,55,mawr,mawr
52151,55,bleated,blökte
52152,55,standin,standin
52153,55,changers,Wechsler
52154,55,douw,douw
52155,55,gravitational,Schwerkraft
52156,55,outshine,überstrahlen
52157,55,jacquard,jacquard
52158,55,confections,konfektionen
52159,55,netherland,netherland
52160,55,sponged,schwammig
52161,55,luminosity,leuchtkraft
52162,55,octagon,achteck
52163,55,gluttons,gefräßige
52164,55,wikidatawikipedia,wikidatawikipedia
52165,55,lampe,lampe
52166,55,lawson's,Lawsons
52167,55,bande,bande
52168,55,glasgow's,glasgow's
52169,55,cuny,cuny
52170,55,mom,mutter
52171,55,sisyphus,sisyphos
52172,55,broadens,erweitert
52173,55,baiser,baiser
52174,55,unwinding,abwickeln
52175,55,arnfinn,arnfinn
52176,55,leinitzer,leinitzer
52177,55,careth,kümmert sich
52178,55,curieux,curieux
52179,55,pesticides,pestizide
52180,55,capsicum,Capsicum
52181,55,tappa,tappa
52182,55,verre,verre
52183,55,marden,marden
52184,55,peccata,peccata
52185,55,deans,deans
52186,55,cujus,cujus
52187,55,bildad,bildad
52188,55,plessis,plessis
52189,55,collodion,Kollodium
52190,55,premonitions,Vorahnungen
52191,55,fcap,fcap
52192,55,anvoy,anvoy
52193,55,tenderloin,Filet
52194,55,alexander's,alexander's
52195,55,hilosophy,hilosophie
52196,55,missi,missi
52197,55,blaauwildebeestefontein,blaauwildebeestefontein
52198,55,weening,weening
52199,55,herakles,herakles
52200,55,dunque,dunque
52201,55,nightand,Nachtund
52202,55,meteorites,Meteoriten
52203,55,discompose,beschweren
52204,55,sickles,Sicheln
52205,55,councilors,Ratsmitglieder
52206,55,exp,exp
52207,55,rawlinson,rawlinson
52208,55,stenographers,stenographen
52209,55,chickamauga,chickamauga
52210,55,dexter's,Dexter...
52211,55,saidthat,"sagte, dass"
52212,55,heureusement,heureusement
52213,55,currere,currere
52214,55,illegality,Illegalität
52215,55,phreaking,phreaking
52216,55,dinky,dinky
52217,55,cincture,Cinktur
52218,55,hadrianople,Hadrianople
52219,55,wilcox,wilcox
52220,55,gola,gola
52221,55,ense,ense
52222,55,healthiest,gesündeste
52223,55,hipps,hipps
52224,55,gip,gip
52225,55,dele,dele
52226,55,automata,Automaten
52227,55,petowker,petowker
52228,55,animos,animos
52229,55,tsung,tsung
52230,55,adventuring,abenteuer
52231,55,omani,omanisch
52232,55,byway,Nebenweg
52233,55,burdock,Klette
52234,55,pallets,paletten
52235,55,markheim,markheim
52236,55,maceagh,maceagh
52237,55,forc,forc
52238,55,naceous,Muskatnuss
52239,55,abutment,Widerlager
52240,55,suasion,suasion
52241,55,emocratic,emokratisch
52242,55,liberalization,Liberalisierung
52243,55,rhombic,rhombisch
52244,55,ardenvohr,ardenvohr
52245,55,ester,ester
52246,55,sullenbode,sullenbode
52247,55,clavatum,clavatum
52248,55,moost,moost
52249,55,milliliters,Milliliter
52250,55,aes,aes
52251,55,ecosoc,ecosoc
52252,55,estar,estar
52253,55,folger,folger
52254,55,marest,marest
52255,55,overhangs,Überhänge
52256,55,castries,castries
52257,55,teche,teche
52258,55,tripartite,dreiteilig
52259,55,ontheir,aufihrem
52260,55,clallam,clallam
52261,55,bellamira,bellamira
52262,55,fle,fle
52263,55,anderssen,anderssen
52264,55,cacti,Kakteen
52265,55,ransacking,ransacking
52266,55,tsin,tsin
52267,55,edh,edh
52268,55,osburgh,osburgh
52269,55,rediscovered,wiederentdeckt
52270,55,marama,marama
52271,55,nizam,nizam
52272,55,sleary,sleary
52273,55,constricted,eingeengt
52274,55,rosebush,rosenstrauch
52275,55,insurgency,Aufruhr
52276,55,gabbling,schnatternd
52277,55,depreciating,abwertend
52278,55,brindisi,brindisi
52279,55,licenciatura,licenciatura
52280,55,crudeness,Grobheit
52281,55,connaissance,Kenntnisnahme
52282,55,precipitates,übereilt
52283,55,omnem,omnem
52284,55,nettie,nettie
52285,55,monition,Beobachtung
52286,55,bolgani,bolgani
52287,55,humps,Buckel
52288,55,uncommunicative,unkommunikativ
52289,55,cockatrice,cockatrice
52290,55,axed,gemeißelt
52291,55,purveyed,überliefert
52292,55,bents,gebogen
52293,55,curi,kuri
52294,55,picric,pikrisch
52295,55,pertness,Durchtriebenheit
52296,55,iu,iu
52297,55,rewrite,umschreiben
52298,55,kern,kern
52299,55,overcharge,überladen
52300,55,wyndham,wyndham
52301,55,lati,lati
52302,55,citadels,zitadellen
52303,55,fresnel,Fresnel
52304,55,nubia,nubien
52305,55,redundancy,überflüssig
52306,55,galilean,galiläische
52307,55,entrepreneurs,unternehmer
52308,55,obra,obra
52309,55,fanu,fanu
52310,55,badoura,badoura
52311,55,purples,violett
52312,55,tofind,tofind
52313,55,cordoba,cordoba
52314,55,tricksy,trickreich
52315,55,derivable,ableitbar
52316,55,esmond,esmond
52317,55,unbuttoning,Aufknöpfen
52318,55,vaterland,vaterland
52319,55,scribbler,Schreiberling
52320,55,columella,Kolumella
52321,55,vicaire,vicaire
52322,55,arca,arca
52323,55,starrs,starrs
52324,55,gauss,Gauß
52325,55,sarmatian,sarmatisch
52326,55,confirm'd,bestätigt
52327,55,detesting,verabscheuend
52328,55,vulgare,vulgare
52329,55,interpolations,interpolationen
52330,55,transboundary,grenzüberschreitend
52331,55,inputs,Eingaben
52332,55,rah,rah
52333,55,insures,versichert
52334,55,appertained,zugehörig
52335,55,monochrome,monochrom
52336,55,genteelly,genteelly
52337,55,l'escalier,l'escalier
52338,55,tooting,röhrend
52339,55,absorbent,saugfähig
52340,55,reining,zügeln
52341,55,gallate,Gallat
52342,55,centipedes,Tausendfüßler
52343,55,acobin,Acobin
52344,55,lapp,Lappen
52345,55,coadjutors,Koadjutanten
52346,55,pearling,Perlenkette
52347,55,junks,Dschunken
52348,55,simpleness,einfalt
52349,55,shipper,verlader
52350,55,lippett,lippett
52351,55,sedgemoor,sedgemoor
52352,55,nighttime,nachts
52353,55,giddily,schwindlig
52354,55,agitates,aufgeregt
52355,55,adullam,adullam
52356,55,hoboken,hoboken
52357,55,hablar,hablar
52358,55,poplicola,poplicola
52359,55,puddled,pfützenförmig
52360,55,solemnize,feierlich
52361,55,kua,kua
52362,55,boggs,boggs
52363,55,dealeth,verhandelt
52364,55,turnout,Weiche
52365,55,roadways,Fahrwege
52366,55,reconcilable,versöhnlich
52367,55,indicators,Indikatoren
52368,55,sunburn,Sonnenbrand
52369,55,acolytes,Akolythen
52370,55,chamorro,chamorro
52371,55,lumina,leuchtet
52372,55,promiseth,Versprechen
52373,55,trams,Straßenbahnen
52374,55,individualistic,individualistisch
52375,55,falleix,falleix
52376,55,doore,doore
52377,55,cowrie,Kaurischnecke
52378,55,shoa,shoa
52379,55,pick'd,gepflückt
52380,55,leep,leep
52381,55,fullof,voll
52382,55,asclepius,asclepius
52383,55,learners,Lernende
52384,55,martens,Marder
52385,55,intermeddle,intermeddle
52386,55,againhe,wieder die
52387,55,gracchi,gracchi
52388,55,polichinelle,polichinelle
52389,55,spere,spere
52390,55,mows,mäht
52391,55,cottish,cottish
52392,55,udders,euter
52393,55,glamorgan,glamorgan
52394,55,burrs,Kletten
52395,55,agalexa,agalexa
52396,55,etion,etion
52397,55,chandos,chandos
52398,55,stomacher,stomacher
52399,55,usk,usk
52400,55,heng,heng
52401,55,withthem,mit ihnen
52402,55,declaratory,deklaratorisch
52403,55,murder'd,ermordet
52404,55,imperil,bedrohen
52405,55,traduce,traduzieren
52406,55,undique,undique
52407,55,sisal,Sisal
52408,55,hanna,hanna
52409,55,firstling,Erstling
52410,55,couper,couper
52411,55,misrepresent,falsch dargestellt
52412,55,gladdest,gladdest
52413,55,humouring,witzig
52414,55,unfavourably,ungünstig
52415,55,afther,nachher
52416,55,immer,immer
52417,55,indiscreetly,indiskret
52418,55,kava,Kava
52419,55,toddled,torkelte
52420,55,alexandrians,alexandrien
52421,55,conglomeration,Konglomerat
52422,55,pedicel,Pedikel
52423,55,gutierrez,gutierrez
52424,55,curia,kurie
52425,55,jakarta,jakarta
52426,55,equus,equus
52427,55,carves,schnitzt
52428,55,bulla,bulla
52429,55,arrison,arrison
52430,55,sottish,schottisch
52431,55,rigmarole,rigmarole
52432,55,sensing,Erfassen
52433,55,sentencing,Verurteilung
52434,55,glosses,Glossen
52435,55,undp,undp
52436,55,truffle,trüffel
52437,55,radiations,strahlungen
52438,55,bonnyboy,bonnyboy
52439,55,watson's,watson's
52440,55,tella,tella
52441,55,misrepresentations,Fehldarstellungen
52442,55,freend,freend
52443,55,gilpin,gilpin
52444,55,gutted,entkernt
52445,55,wewere,wir waren
52446,55,mangroves,Mangroven
52447,55,labi,labi
52448,55,bosporus,bosporus
52449,55,stokers,stokers
52450,55,tuesdays,dienstags
52451,55,coralline,coralline
52452,55,organizers,Organisatoren
52453,55,consul's,Konsuln
52454,55,pentapolis,pentapolis
52455,55,schenck,schenck
52456,55,romsey,romsey
52457,55,drudges,drudges
52458,55,walloon,wallonisch
52459,55,tilth,tilth
52460,55,taskmaster,taskmaster
52461,55,arne,arne
52462,55,royaume,royaume
52463,55,shatters,zertrümmert
52464,55,salable,verkäuflich
52465,55,shovelled,geschaufelt
52466,55,untrimmed,ungeschnitten
52467,55,watchman's,Wächter
52468,55,knobbed,geknotet
52469,55,nknown,nbekannt
52470,55,greenhorn,Grünhorn
52471,55,phalaris,Phalaris
52472,55,nethermost,unterste
52473,55,intergovernmental,zwischenstaatlich
52474,55,laceration,Riss
52475,55,carps,karpfen
52476,55,andando,andando
52477,55,tryggveson,tryggveson
52478,55,govern'd,regiert
52479,55,polymeric,polymeren
52480,55,bestead,bestead
52481,55,cocker,Cocker
52482,55,bombards,bombardiert
52483,55,saltpeter,Salpeter
52484,55,conifers,Koniferen
52485,55,roziers,roziers
52486,55,unearned,unverdient
52487,55,pentland,pentland
52488,54,tablecloths,Tischtücher
52489,54,nephthali,nephthali
52490,54,dyea,dyea
52491,54,boekman,boekman
52492,54,munchkins,munchkins
52493,54,‘e,'e
52494,54,demoralising,demoralisierend
52495,54,bala,bala
52496,54,truculently,truculently
52497,54,dimity,dimity
52498,54,shallum,shallum
52499,54,resuscitation,Wiederbelebung
52500,54,resolv,Resolv
52501,54,disappearances,Verschwinden
52502,54,deie,deie
52503,54,napery,napery
52504,54,consolidating,konsolidieren
52505,54,shen,shen
52506,54,perugino,perugino
52507,54,locksmith's,schlosserei
52508,54,wene,wene
52509,54,affirmations,bekräftigungen
52510,54,convolution,faltung
52511,54,piena,piena
52512,54,specifies,spezifiziert
52513,54,linea,linea
52514,54,worldlings,Weltlinge
52515,54,condicion,condicion
52516,54,mh,mh
52517,54,rockers,rockers
52518,54,senores,senores
52519,54,albums,Alben
52520,54,disobliging,disobliging
52521,54,laquais,laquais
52522,54,alchymists,Alchymisten
52523,54,betel,Betel
52524,54,chasseurs,chasseurs
52525,54,anagram,Anagramm
52526,54,amur,amur
52527,54,miglior,miglior
52528,54,seaworthy,seetauglich
52529,54,dogmatically,dogmatisch
52530,54,concavity,Konkavität
52531,54,enzyme,Enzym
52532,54,berthe,berthe
52533,54,farcillo,farcillo
52534,54,huygens,huygens
52535,54,pila,pila
52536,54,impieties,impieties
52537,54,beldam,beldam
52538,54,llewellyn,llewellyn
52539,54,protections,schutzmaßnahmen
52540,54,asteroids,asteroiden
52541,54,vates,vates
52542,54,newel,newel
52543,54,damian,damian
52544,54,canberra,canberra
52545,54,postoffice,postamt
52546,54,stendhal,stendhal
52547,54,paraître,paraître
52548,54,girdling,gürteln
52549,54,chanson,chanson
52550,54,romero,romero
52551,54,christian's,christianer
52552,54,mercians,mercier
52553,54,certains,certains
52554,54,dentistry,zahnmedizin
52555,54,baku,baku
52556,54,fidgets,Zappelphilipp
52557,54,danse,tanzen
52558,54,crat,Kratzen
52559,54,quash,quash
52560,54,hys,seine
52561,54,pettifogging,pettifogging
52562,54,gulled,gulled
52563,54,fidei,fidei
52564,54,kazallon,kazallon
52565,54,chickweed,chickweed
52566,54,bathers,Badende
52567,54,oethe,oethe
52568,54,endows,stiftet
52569,54,efery,efery
52570,54,phylogeny,phylogenie
52571,54,viennese,wiener
52572,54,braggadocio,Prahlerei
52573,54,oculist,augenarzt
52574,54,timbrel,timbrel
52575,54,robably,räuberisch
52576,54,goodish,gutmütig
52577,54,sobrino,sobrino
52578,54,undervalued,unterbewertet
52579,54,llinois,llinois
52580,54,hemight,hemight
52581,54,chailey,chailey
52582,54,byron's,byron's
52583,54,atlantes,atlanten
52584,54,epping,epping
52585,54,tauntingly,verhöhnend
52586,54,ramsgate,ramsgate
52587,54,rasmunsen,rasmunsen
52588,54,cavalryman,Kavallerist
52589,54,exod,exod
52590,54,furmity,Pelzigkeit
52591,54,jabbered,gequasselt
52592,54,investigates,erforscht
52593,54,cloudiness,Trübung
52594,54,martinmas,martinmas
52595,54,keer,keer
52596,54,amleth,amleth
52597,54,elaborating,Ausarbeitung
52598,54,stablish,stablish
52599,54,fulfill'd,erfüllen
52600,54,malgr,malgr
52601,54,jonl,jonl
52602,54,spiritualized,vergeistigt
52603,54,tuberous,knollig
52604,54,auxerre,auxerre
52605,54,unwarily,unvorsichtig
52606,54,alloyed,legiert
52607,54,cleander,sauberer
52608,54,madariaga,madariaga
52609,54,sithence,sithence
52610,54,silvan,Silvan
52611,54,centrum,zentrum
52612,54,ska,ska
52613,54,scaur,scaur
52614,54,ichigan,ichigan
52615,54,swabia,schwaben
52616,54,benadad,benadad
52617,54,cist,Zisterne
52618,54,insulating,isolierend
52619,54,rankest,ranghöchste
52620,54,avajos,avajos
52621,54,grabs,packt
52622,54,dismantle,abbauen
52623,54,jigging,Rütteln
52624,54,dus,dus
52625,54,indwelling,wohnen
52626,54,trumped,getrommelt
52627,54,knockers,Klopfer
52628,54,peepy,piepsig
52629,54,soldering,Löten
52630,54,izaak,izaak
52631,54,traduced,traduziert
52632,54,frankenstein,frankenstein
52633,54,honeysuckles,Geißblatt
52634,54,avesse,avesse
52635,54,bedfordshire,bedfordshire
52636,54,anderlyn,anderlyn
52637,54,redy,redy
52638,54,invagination,invagination
52639,54,seseley,seseley
52640,54,romain,romain
52641,54,pallium,pallium
52642,54,thiodolf,thiodolf
52643,54,academia,akademie
52644,54,xvth,xv.
52645,54,balusters,baluster
52646,54,aggressors,Angreifer
52647,54,agno,agno
52648,54,thist,thist
52649,54,mostra,mostra
52650,54,trainers,Ausbilder
52651,54,udal,udal
52652,54,cockroaches,Kakerlaken
52653,54,decurio,decurio
52654,54,carmagnole,carmagnole
52655,54,duction,duction
52656,54,bohun,bohun
52657,54,ydomin,ydomin
52658,54,bulrush,Binsen
52659,54,naharro,naharro
52660,54,propri,propri
52661,54,inits,inits
52662,54,mentis,mentis
52663,54,feted,feted
52664,54,oases,Oasen
52665,54,irks,irks
52666,54,cheweth,kaut
52667,54,alcina,alcina
52668,54,pendere,pendere
52669,54,unscrew,aufschrauben
52670,54,ongs,ongs
52671,54,idi,idi
52672,54,iego,iego
52673,54,calvaire,calvaire
52674,54,nions,nionen
52675,54,ento,ento
52676,54,ostap,ostap
52677,54,holyday,heiligstag
52678,54,aliquot,aliquot
52679,54,childhood's,der Kindheit
52680,54,achan,achan
52681,54,kyrle,kyrle
52682,54,claypole,tonpfahl
52683,54,diva,diva
52684,54,chalons,chalons
52685,54,hildren,hildren
52686,54,troubridge,troubridge
52687,54,archy,archy
52688,54,abettor,Helfershelfer
52689,54,tral,tral
52690,54,lackland,lackland
52691,54,fuite,fuite
52692,54,trajectory,Flugbahn
52693,54,locis,Ort
52694,54,rendait,rendait
52695,54,refection,refection
52696,54,riguardar,riguardar
52697,54,halved,halbiert
52698,54,countermanded,widerrufen
52699,54,pasta,Nudeln
52700,54,dela,dela
52701,54,tota,tota
52702,54,unmoving,unbeweglich
52703,54,ader,ader
52704,54,wagoner,Fuhrmann
52705,54,nouveaux,nouveaux
52706,54,converses,Unterhaltungen
52707,54,dereliction,Verfall
52708,54,gringo,Gringo
52709,54,hyar,hyar
52710,54,fandom,Fandom
52711,54,regimentals,Regimenter
52712,54,nanci,nanci
52713,54,quetzal,Quetzal
52714,54,francaises,franz.
52715,54,upthe,upthe
52716,54,woad,Waid
52717,54,himsel,ersel
52718,54,rthodox,rthodox
52719,54,evers,evers
52720,54,rabbinical,rabbinisch
52721,54,chapiter,chapiter
52722,54,viable,lebensfähig
52723,54,epithelial,epithelial
52724,54,receipted,empfangen
52725,54,capillaries,Kapillaren
52726,54,essieurs,Essieurs
52727,54,corfu,Korfu
52728,54,retir'd,retir'd
52729,54,charade,Scharade
52730,54,ayes,ayes
52731,54,indirection,Umleitung
52732,54,oght,oght
52733,54,costello,costello
52734,54,stillwater,stillwater
52735,54,pefore,vor
52736,54,vaquero,vaquero
52737,54,objectivity,objektivität
52738,54,peterhouse,peterhouse
52739,54,nali,nali
52740,54,abit,abit
52741,54,glam,glam
52742,54,huldricksson,huldricksson
52743,54,powys,powys
52744,54,weena,weena
52745,54,esteban,esteban
52746,54,intriguer,Intrigant
52747,54,olmes,olmes
52748,54,diamagnetic,diamagnetisch
52749,54,vortigern,vortigern
52750,54,demographic,demographische
